index;country_code;country_long;name_of_powerplant;latitude;longitude;primary_fuel;start date;owner of plant;capacity_in_MW;estimated_generation_gwh_2021;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031
21102;SWE;Sweden;Idbaksverket;58,743;17,0006;Biomass;1997;100% Vattenfall;35;138,9888083;138,9888083;152,8876891;168,176458;184,9941038;203,4935142;223,8428656;246,2271522;270,8498674;297,9348542;327,7283396;360,5011735
21103;SWE;Sweden;Jarkvissle;62,3913;17,3063;Hydro;1959;100% Vattenfall;96;359,46;359,46;395,406;434,9466;478,44126;526,285386;578,9139246;636,8053171;700,4858488;770,5344336;847,587877;932,3466647
21104;SWE;Sweden;Jordbro;59,1497;18,1167;Biomass;1968;100% Vattenfall;20;84,8503062;84,8503062;93,33533682;102,6688705;112,9357576;124,2293333;136,6522666;150,3174933;165,3492426;181,8841669;200,0725836;220,0798419
21105;SWE;Sweden;Juktan;65,0959;17,1173;Hydro;1978;100% Vattenfall;26;109,62;109,62;120,582;132,6402;145,90422;160,494642;176,5441062;194,1985168;213,6183685;234,9802054;258,4782259;284,3260485
21106;SWE;Sweden;Juktan Vind;65,0959;17,1173;Wind;2014;50% Vattenfall;27;110,1149405;110,1149405;121,1264346;133,239078;146,5629858;161,2192844;177,3412128;195,0753341;214,5828675;236,0411543;259,6452697;285,6097967
21107;SWE;Sweden;Juveln;63,7167;13,15;Hydro;1978;Fortum;14;62,95;62,95;69,245;76,1695;83,78645;92,165095;101,3816045;111,519765;122,6717414;134,9389156;148,4328071;163,2760879
21108;SWE;Sweden;Karlshamn;56,1522;14,8325;Hydro;;;1020;3405,62;3405,62;3746,182;4120,8002;4532,88022;4986,168242;5484,785066;6033,263573;6636,58993;7300,248923;8030,273815;8833,301197
21109;SWE;Sweden;Karsefors;56,5121;13,0437;Hydro;1930;100% Statkraft;31,4;120,5;120,5;132,55;145,805;160,3855;176,42405;194,066455;213,4731005;234,8204106;258,3024516;284,1326968;312,5459664
21110;SWE;Sweden;Kilforsem;63,5423;16,7629;Hydro;1953;100% Vattenfall;296;942,99;942,99;1037,289;1141,0179;1255,11969;1380,631659;1518,694825;1670,564307;1837,620738;2021,382812;2223,521093;2445,873202
21111;SWE;Sweden;Krakerud;59,5833;13,6833;Hydro;1921;Fortum;22;83,65;83,65;92,015;101,2165;111,33815;122,471965;134,7191615;148,1910777;163,0101854;179,311204;197,2423244;216,9665568
21112;SWE;Sweden;KrokstrÃ¶mmen;62,0411;14,9004;Hydro;1952;Fortum;103;404,44;404,44;444,884;489,3724;538,30964;592,140604;651,3546644;716,4901308;788,1391439;866,9530583;953,6483641;1049,013201
21113;SWE;Sweden;Kroppstadfors;59,6553;12,5852;Hydro;1959;Fortum;3,5;11,25;11,25;12,375;13,6125;14,97375;16,471125;18,1182375;19,93006125;21,92306738;24,11537411;26,52691152;29,17960268
21114;SWE;Sweden;KrÃ¥ngede;63,1462;16,0706;Hydro;1936;Fortum;250,2;821,12;821,12;903,232;993,5552;1092,91072;1202,201792;1322,421971;1454,664168;1600,130585;1760,143644;1936,158008;2129,773809
21115;SWE;Sweden;Kvarnaholm;60,45;14,55;Hydro;1958;100% Statkraft;5,6;27,09;27,09;29,799;32,7789;36,05679;39,662469;43,6287159;47,99158749;52,79074624;58,06982086;63,87680295;70,26448324
21116;SWE;Sweden;Kvarnsveden 1;60,5315;17,4156;Hydro;1975;Fortum;28;119,35;119,35;131,285;144,4135;158,85485;174,740335;192,2143685;211,4358054;232,5793859;255,8373245;281,4210569;309,5631626
21117;SWE;Sweden;Kvarnsveden 2;60,5638;17,4422;Hydro;1996;Fortum;30;127,87;127,87;140,657;154,7227;170,19497;187,214467;205,9359137;226,5295051;249,1824556;274,1007011;301,5107712;331,6618484
21118;SWE;Sweden;Kvistforsen;64,7507;20,9528;Hydro;1962;100% Statkraft;140;475,18;475,18;522,698;574,9678;632,46458;695,711038;765,2821418;841,810356;925,9913916;1018,590531;1120,449584;1232,494542
21119;SWE;Sweden;Kymmen;59,95;12,75;Hydro;1987;Fortum;55;208,35;208,35;229,185;252,1035;277,31385;305,045235;335,5497585;369,1047344;406,0152078;446,6167286;491,2784014;540,4062416
21120;SWE;Sweden;Laforsen;61,95;15,5167;Hydro;1953;Fortum;57;218,7;218,7;240,57;264,627;291,0897;320,19867;352,218537;387,4403907;426,1844298;468,8028727;515,68316;567,251476
21121;SWE;Sweden;Laholm;56,5121;13,0437;Hydro;1932;100% Statkraft;11,3;51,8;51,8;56,98;62,678;68,9458;75,84038;83,424418;91,7668598;100,9435458;111,0379004;122,1416904;134,3558594
21122;SWE;Sweden;Landafors;61,25;16,6333;Hydro;1976;Fortum;11,2;33,66;33,66;37,026;40,7286;44,80146;49,281606;54,2097666;59,63074326;65,59381759;72,15319934;79,36851928;87,30537121
21123;SWE;Sweden;Lanforsen;60,55;17,7667;Hydro;;Fortum;44;162,51;162,51;178,761;196,6371;216,30081;237,930891;261,7239801;287,8963781;316,6860159;348,3546175;383,1900793;421,5090872
21124;SWE;Sweden;Langbjorn;63,6366;16,7762;Hydro;1959;100% Vattenfall;98;430,9;430,9;473,99;521,389;573,5279;630,88069;693,968759;763,3656349;839,7021984;923,6724182;1016,03966;1117,643626
21125;SWE;Sweden;Langed;58,9167;12,3;Hydro;;100% Vattenfall;5,5;24,76;24,76;27,236;29,9596;32,95556;36,251116;39,8762276;43,86385036;48,2502354;53,07525894;58,38278483;64,22106331
21126;SWE;Sweden;Lango;58,4331;16,9667;Hydro;1956;100% Statkraft;1;4,55;4,55;5,005;5,5055;6,05605;6,661655;7,3278205;8,06060255;8,866662805;9,753329086;10,72866199;11,80152819
21127;SWE;Sweden;Lasele;63,5548;16,8289;Hydro;;100% Vattenfall;165;634,64;634,64;698,104;767,9144;844,70584;929,176424;1022,094066;1124,303473;1236,73382;1360,407202;1496,447923;1646,092715
21128;SWE;Sweden;Laxede;66,2242;20,86;Hydro;;100% Vattenfall;222;782,15;782,15;860,365;946,4015;1041,04165;1145,145815;1259,660397;1385,626436;1524,18908;1676,607988;1844,268787;2028,695665
21129;SWE;Sweden;Lenninge;61,3167;16,4333;Hydro;1982;Fortum;2,7;13,58;13,58;14,938;16,4318;18,07498;19,882478;21,8707258;24,05779838;26,46357822;29,10993604;32,02092964;35,22302261
21130;SWE;Sweden;Leringsforsen;62,5667;16,4167;Hydro;1944;100% Vattenfall;9;41,05;41,05;45,155;49,6705;54,63755;60,101305;66,1114355;72,72257905;79,99483696;87,99432065;96,79375272;106,473128
21131;SWE;Sweden;Letsi;66,5024;20,3797;Hydro;1967;100% Vattenfall;486;1545,45;1545,45;1699,995;1869,9945;2056,99395;2262,693345;2488,96268;2737,858947;3011,644842;3312,809326;3644,090259;4008,499285
21132;SWE;Sweden;Ligga;66,8094;19,8968;Hydro;1957;100% Vattenfall;332;1073,12;1073,12;1180,432;1298,4752;1428,32272;1571,154992;1728,270491;1901,09754;2091,207294;2300,328024;2530,360826;2783,396909
21133;SWE;Sweden;Lilla Edet;58,1356;12,1199;Hydro;1926;100% Vattenfall;46;185,58;185,58;204,138;224,5518;247,00698;271,707678;298,8784458;328,7662904;361,6429194;397,8072114;437,5879325;481,3467257
21134;SWE;Sweden;Lillgrund;55,5167;12,7833;Wind;2007;100% Vattenfall;110;321,33;321,33;353,463;388,8093;427,69023;470,459253;517,5051783;569,2556961;626,1812657;688,7993923;757,6793315;833,4472647
21135;SWE;Sweden;Lindbyn;60,5167;14,9667;Hydro;1953;Fortum;11;54,65;54,65;60,115;66,1265;72,73915;80,013065;88,0143715;96,81580865;106,4973895;117,1471285;128,8618413;141,7480254
21136;SWE;Sweden;Lottefors;61,4167;16,4;Hydro;1958;Fortum;13,6;72,12;72,12;79,332;87,2652;95,99172;105,590892;116,1499812;127,7649793;140,5414773;154,595625;170,0551875;187,0607062
21137;SWE;Sweden;Malgomaj;64,8;16,0167;Hydro;1982;100% Statkraft;10;44,83;44,83;49,313;54,2443;59,66873;65,635603;72,1991633;79,41907963;87,36098759;96,09708635;105,706795;116,2774745
21138;SWE;Sweden;Matfors;62,35;17,0333;Hydro;1982;100% Statkraft;21;90,99;90,99;100,089;110,0979;121,10769;133,218459;146,5403049;161,1943354;177,3137689;195,0451458;214,5496604;236,0046264
21139;SWE;Sweden;Messaure;66,6855;20,3359;Hydro;1963;100% Vattenfall;463;1496,55;1496,55;1646,205;1810,8255;1991,90805;2191,098855;2410,208741;2651,229615;2916,352576;3207,987834;3528,786617;3881,665279
21140;SWE;Sweden;Midskog;63,2395;15,2372;Hydro;1944;100% Vattenfall;155;568,22;568,22;625,042;687,5462;756,30082;831,930902;915,1239922;1006,636391;1107,300031;1218,030034;1339,833037;1473,816341
21141;SWE;Sweden;Moforsen;63,3683;16,9876;Hydro;;;135;472,09;472,09;519,299;571,2289;628,35179;691,186969;760,3056659;836,3362325;919,9698557;1011,966841;1113,163525;1224,479878
21142;SWE;Sweden;Morttjarnberget Winf Farm;62,7212;15,9471;Wind;;60% Statkraft;85;319,4504819;319,4504819;351,3955301;386,5350831;425,1885915;467,7074506;514,4781957;565,9260152;622,5186168;684,7704784;753,2475263;828,5722789
21143;SWE;Sweden;Motala;58,5371;15,0365;Biomass;1998;100% Vattenfall;3,7;26,01980059;26,01980059;28,62178065;31,48395871;34,63235459;38,09559004;41,90514905;46,09566395;50,70523035;55,77575338;61,35332872;67,48866159
21144;SWE;Sweden;Munkfors;59,8386;13,5436;Hydro;1931;Fortum;33;125,38;125,38;137,918;151,7098;166,88078;183,568858;201,9257438;222,1183182;244,33015;268,763165;295,6394815;325,2034296
21145;SWE;Sweden;Namforsen;63,4402;16,8804;Hydro;1946;100% Vattenfall;115;459,81;459,81;505,791;556,3701;612,00711;673,207821;740,5286031;814,5814634;896,0396098;985,6435707;1084,207928;1192,628721
21146;SWE;Sweden;Nas;60,45;14,4833;Hydro;1978;100% Vattenfall;24;108,17;108,17;118,987;130,8857;143,97427;158,371697;174,2088667;191,6297534;210,7927287;231,8720016;255,0592017;280,5651219
21147;SWE;Sweden;Nasudden;57,1;18,25;Wind;1983;100% Vattenfall;10,2;13,97;13,97;15,367;16,9037;18,59407;20,453477;22,4988247;24,74870717;27,22357789;29,94593568;32,94052924;36,23458217
21148;SWE;Sweden;Naverede;63,2207;15,3219;Hydro;1955;100% Vattenfall;70;286,73;286,73;315,403;346,9433;381,63763;419,801393;461,7815323;507,9596855;558,7556541;614,6312195;676,0943414;743,7037756
21149;SWE;Sweden;Nederede;62,4333;16,4833;Hydro;;100% Statkraft;16;77,58;77,58;85,338;93,8718;103,25898;113,584878;124,9433658;137,4377024;151,1814726;166,2996199;182,9295819;201,2225401
21150;SWE;Sweden;Noppikoski;61,5;14,8333;Hydro;1967;Fortum;10;30,05;30,05;33,055;36,3605;39,99655;43,996205;48,3958255;53,23540805;58,55894886;64,41484374;70,85632811;77,94196093
21151;SWE;Sweden;Noreborg;59,7667;12,3167;Hydro;1958;Fortum;3;11,83;11,83;13,013;14,3143;15,74573;17,320303;19,0523333;20,95756663;23,05332329;25,35865562;27,89452118;30,6839733
21152;SWE;Sweden;Nya Ã–resundsverket;55,6261;13,0404;Gas;;;440;1600,728365;1600,728365;1760,801201;1936,881321;2130,569454;2343,626399;2577,989039;2835,787943;3119,366737;3431,303411;3774,433752;4151,877127
21153;SWE;Sweden;Nyebro;56,9333;13,0667;Hydro;1983;100% Statkraft;1,4;6,02;6,02;6,622;7,2842;8,01262;8,813882;9,6952702;10,66479722;11,73127694;12,90440464;14,1948451;15,61432961
21154;SWE;Sweden;Olidan;58,275;12,2727;Hydro;1910;100% Vattenfall;104;428,56;428,56;471,416;518,5576;570,41336;627,454696;690,2001656;759,2201822;835,1422004;918,6564204;1010,522062;1111,574269
21155;SWE;Sweden;Oskarshamn;57,413;16,6683;Nuclear;;;2603;9407,500367;9407,500367;10348,2504;11383,07544;12521,38299;13773,52129;15150,87342;16665,96076;18332,55683;20165,81252;22182,39377;24400,63314
21156;SWE;Sweden;Parki;66,7667;17,5333;Hydro;;100% Vattenfall;19;70,11;70,11;77,121;84,8331;93,31641;102,648051;112,9128561;124,2041417;136,6245559;150,2870115;165,3157126;181,8472839
21157;SWE;Sweden;Parteboda;62,5167;15,7833;Hydro;1960;Fortum;35;136,85;136,85;150,535;165,5885;182,14735;200,362085;220,3982935;242,4381229;266,6819351;293,3501286;322,6851415;354,9536557
21158;SWE;Sweden;Pengfors;63,9304;19,6661;Hydro;1954;100% Vattenfall;69;277,33;277,33;305,063;335,5693;369,12623;406,038853;446,6427383;491,3070121;540,4377133;594,4814847;653,9296331;719,3225965
21159;SWE;Sweden;Porjus;66,959;19,8023;Hydro;1975;100% Vattenfall;430;1389,89;1389,89;1528,879;1681,7669;1849,94359;2034,937949;2238,431744;2462,274918;2708,50241;2979,352651;3277,287916;3605,016708
21160;SWE;Sweden;Porsi;66,4288;20,6518;Hydro;1967;100% Vattenfall;282;896,74;896,74;986,414;1085,0554;1193,56094;1312,917034;1444,208737;1588,629611;1747,492572;1922,241829;2114,466012;2325,912614
21161;SWE;Sweden;Ringhals;57,2574;12,1087;Nuclear;;"70.4% Vattenfall; 29.6% Karnkraft Sverige";3932;14204,17165;14204,17165;15624,58882;17187,0477;18905,75247;20796,32772;22875,96049;25163,55654;27679,91219;30447,90341;33492,69375;36841,96313
21162;SWE;Sweden;Ritsem;67,732;17,49;Hydro;1977;100% Vattenfall;304;808,09;808,09;888,899;977,7889;1075,56779;1183,124569;1301,437026;1431,580728;1574,738801;1732,212681;1905,43395;2095,977345
21163;SWE;Sweden;Rottnen;57,0167;14,9;Hydro;1998;Fortum;17;51,94;51,94;57,134;62,8474;69,13214;76,045354;83,6498894;92,01487834;101,2163662;111,3380028;122,4718031;134,7189834
21164;SWE;Sweden;Rusfors;64,7129;18,2534;Hydro;1962;100% Vattenfall;45;181,89;181,89;200,079;220,0869;242,09559;266,305149;292,9356639;322,2292303;354,4521533;389,8973687;428,8871055;471,7758161
21165;SWE;Sweden;Rya;57,6924;11,8905;Gas;;;261;954,6755732;954,6755732;1050,14313;1155,157444;1270,673188;1397,740507;1537,514557;1691,266013;1860,392614;2046,431876;2251,075063;2476,18257
21166;SWE;Sweden;Seitevare;66,9764;18,5748;Hydro;;100% Vattenfall;214;661,51;661,51;727,661;800,4271;880,46981;968,516791;1065,36847;1171,905317;1289,095849;1418,005434;1559,805977;1715,786575
21167;SWE;Sweden;Selsfors;64,2167;20,3167;Hydro;1944;10.6% Statkraft;61;227,89;227,89;250,679;275,7469;303,32159;333,653749;367,0191239;403,7210363;444,0931399;488,5024539;537,3526993;591,0879692
21168;SWE;Sweden;Sillre;62,3913;17,3063;Hydro;1987;100% Vattenfall;11;37,5;37,5;41,25;45,375;49,9125;54,90375;60,394125;66,4335375;73,07689125;80,38458038;88,42303841;97,26534225
21169;SWE;Sweden;Skallbole;62,3667;16,9667;Hydro;;100% Statkraft;46;182,65;182,65;200,915;221,0065;243,10715;267,417865;294,1596515;323,5756167;355,9331783;391,5264961;430,6791458;473,7470603
21170;SWE;Sweden;Skedvi;60,4;15,8;Hydro;1949;Fortum;38;161,98;161,98;178,178;195,9958;215,59538;237,154918;260,8704098;286,9574508;315,6531959;347,2185154;381,940367;420,1344037
21171;SWE;Sweden;Skoga;60,0667;13,4667;Hydro;1943;Fortum;13,6;46,77;46,77;51,447;56,5917;62,25087;68,475957;75,3235527;82,85590797;91,14149877;100,2556486;110,2812135;121,3093349
21172;SWE;Sweden;Skogaby;56,5333;13,1833;Hydro;1922;100% Statkraft;12,5;57,12;57,12;62,832;69,1152;76,02672;83,629392;91,9923312;101,1915643;111,3107208;122,4417928;134,6859721;148,1545693
21173;SWE;Sweden;Soderfors;60,3833;17,2333;Hydro;1979;100% Vattenfall;20;92,79;92,79;102,069;112,2759;123,50349;135,853839;149,4392229;164,3831452;180,8214597;198,9036057;218,7939662;240,6733629
21174;SWE;Sweden;Spjutmo;61,0831;14,3167;Hydro;1969;Fortum;35;134,93;134,93;148,423;163,2653;179,59183;197,551013;217,3061143;239,0367257;262,9403983;289,2344381;318,1578819;349,9736701
21175;SWE;Sweden;Stadsforsen;62,9764;16,6584;Hydro;1939;100% Vattenfall;142;493,76;493,76;543,136;597,4496;657,19456;722,914016;795,2054176;874,7259594;962,1985553;1058,418411;1164,260252;1280,686277
21176;SWE;Sweden;Stalon;64,947;16,8273;Hydro;1961;100% Vattenfall;130;391,31;391,31;430,441;473,4851;520,83361;572,916971;630,2086681;693,2295349;762,5524884;838,8077372;922,688511;1014,957362
21177;SWE;Sweden;Stenkullafors;64,2861;17,2427;Hydro;;100% Vattenfall;57;243,78;243,78;268,158;294,9738;324,47118;356,918298;392,6101278;431,8711406;475,0582546;522,5640801;574,8204881;632,3025369
21178;SWE;Sweden;Stensele;65,0521;17,2328;Hydro;1960;100% Vattenfall;54;218,26;218,26;240,086;264,0946;290,50406;319,554466;351,5099126;386,6609039;425,3269942;467,8596937;514,645663;566,1102293
21179;SWE;Sweden;Stenungsund;58,0863;11,8435;Oil;;;840;3044,421754;3044,421754;3348,863929;3683,750322;4052,125355;4457,33789;4903,071679;5393,378847;5932,716732;6525,988405;7178,587245;7896,44597
21180;SWE;Sweden;Stor-Rotliden;64,2307;18,3117;Wind;2011;100% Vattenfall;78;129,72;129,72;142,692;156,9612;172,65732;189,923052;208,9153572;229,8068929;252,7875822;278,0663404;305,8729745;336,4602719
21181;SWE;Sweden;Storfinnforsen;63,5985;16,1218;Hydro;;;112;457,38;457,38;503,118;553,4298;608,77278;669,650058;736,6150638;810,2765702;891,3042272;980,4346499;1078,478115;1186,325926
21182;SWE;Sweden;Stornorrfors;63,8803;20,0184;Hydro;1958;75% Vattenfall;599;1922,37;1922,37;2114,607;2326,0677;2558,67447;2814,541917;3095,996109;3405,59572;3746,155292;4120,770821;4532,847903;4986,132693
21183;SWE;Sweden;Stugun;63,1625;15,6245;Hydro;1956;100% Vattenfall;47;189,84;189,84;208,824;229,7064;252,67704;277,944744;305,7392184;336,3131402;369,9444543;406,9388997;447,6327897;492,3960686
21184;SWE;Sweden;SvarthÃ¥lsforsen;63,0287;16,5716;Hydro;1954;Fortum;80;323,13;323,13;355,443;390,9873;430,08603;473,094633;520,4040963;572,4445059;629,6889565;692,6578522;761,9236374;838,1160011
21185;SWE;Sweden;Sveg;62,0272;14,284;Hydro;1975;Fortum;36;142,79;142,79;157,069;172,7759;190,05349;209,058839;229,9647229;252,9611952;278,2573147;306,0830462;336,6913508;370,3604859
21186;SWE;Sweden;Tasjo;64,2167;15,9;Hydro;1978;100% Statkraft;14;62,88;62,88;69,168;76,0848;83,69328;92,062608;101,2688688;111,3957557;122,5353312;134,7888644;148,2677508;163,0945259
21187;SWE;Sweden;Timsfors;56,4833;13,5833;Hydro;1926;100% Statkraft;2,8;13,16;13,16;14,476;15,9236;17,51596;19,267556;21,1943116;23,31374276;25,64511704;28,20962874;31,03059161;34,13365077
21188;SWE;Sweden;Torpshammar;62,4165;16,4952;Hydro;1943;100% Vattenfall;119;408,57;408,57;449,427;494,3697;543,80667;598,187337;658,0060707;723,8066778;796,1873455;875,8060801;963,3866881;1059,725357
21189;SWE;Sweden;TrÃ¤ngslet;61,3811;13,7312;Hydro;;Fortum;300;793,6;793,6;872,96;960,256;1056,2816;1161,90976;1278,100736;1405,91081;1546,501891;1701,15208;1871,267288;2058,394016
21190;SWE;Sweden;Tuggen;64,4735;18,8815;Hydro;1962;100% Vattenfall;118;424,07;424,07;466,477;513,1247;564,43717;620,880887;682,9689757;751,2658733;826,3924606;909,0317067;999,9348773;1099,928365
21191;SWE;Sweden;Uljabuouda;65,9652;17,63;Wind;;;12;55,97643842;55,97643842;61,57408226;67,73149048;74,50463953;81,95510348;90,15061383;99,16567522;109,0822427;119,990467;131,9895137;145,1884651
21192;SWE;Sweden;Umluspen;65,0959;17,1173;Hydro;1957;100% Vattenfall;100;404,2;404,2;444,62;489,082;537,9902;591,78922;650,968142;716,0649562;787,6714518;866,438597;953,0824567;1048,390702
21193;SWE;Sweden;Untra;60,4167;17,3;Hydro;1918;Fortum;43;183,6;183,6;201,96;222,156;244,3716;268,80876;295,689636;325,2585996;357,7844596;393,5629055;432,9191961;476,2111157
21194;SWE;Sweden;Uppsala;59,8514;17,6783;Biomass;;;130;481,8659882;481,8659882;530,052587;583,0578458;641,3636303;705,4999934;776,0499927;853,654992;939,0204912;1032,92254;1136,214794;1249,836274
21195;SWE;Sweden;Utgrunden;56,35;16,2667;Wind;2006;100% Vattenfall;10,5;25,36;25,36;27,896;30,6856;33,75416;37,129576;40,8425336;44,92678696;49,41946566;54,36141222;59,79755344;65,77730879
21196;SWE;Sweden;Væsteras power station;59,5885;16,5135;Coal;1963;MÃ¤larenergi;80;301,4043146;301,4043146;331,544746;364,6992206;401,1691427;441,286057;485,4146627;533,9561289;587,3517418;646,086916;710,6956076;781,7651684
21197;SWE;Sweden;Vargfors;65,0193;19,6856;Hydro;1961;100% Vattenfall;134;456,01;456,01;501,611;551,7721;606,94931;667,644241;734,4086651;807,8495316;888,6344848;977,4979332;1075,247727;1182,772499
21198;SWE;Sweden;Vargon;58,3557;12,3729;Hydro;1937;100% Vattenfall;35;140,94;140,94;155,034;170,5374;187,59114;206,350254;226,9852794;249,6838073;274,6521881;302,1174069;332,3291476;365,5620623
21199;SWE;Sweden;Vartan;59,352;18,101;Biomass;;;130;481,8659882;481,8659882;530,052587;583,0578458;641,3636303;705,4999934;776,0499927;853,654992;939,0204912;1032,92254;1136,214794;1249,836274
21200;SWE;Sweden;Vietas;67,4931;18,3549;Hydro;;100% Vattenfall;325;1011,82;1011,82;1113,002;1224,3022;1346,73242;1481,405662;1629,546228;1792,500851;1971,750936;2168,92603;2385,818633;2624,400496
21201;SWE;Sweden;Viforsen;62,3;17,1667;Hydro;1982;100% Statkraft;10;46,65;46,65;51,315;56,4465;62,09115;68,300265;75,1302915;82,64332065;90,90765272;99,99841799;109,9982598;120,9980858
21202;SWE;Sweden;Vittjarv;65,8453;21,5545;Hydro;;100% Vattenfall;33;132,39;132,39;145,629;160,1919;176,21109;193,832199;213,2154189;234,5369608;257,9906569;283,7897226;312,1686948;343,3855643
21203;SWE;Sweden;Volgsjofors;64,55;16,75;Hydro;1980;100% Statkraft;20;88,74;88,74;97,614;107,3754;118,11294;129,924234;142,9166574;157,2083231;172,9291555;190,222071;209,2442781;230,1687059
21204;SWE;Sweden;VÃ¤rme;59,3532;18,0985;Gas;1980;Fortum;639;2318,965826;2318,965826;2550,862409;2805,948649;3086,543514;3395,197866;3734,717652;4108,189418;4519,008359;4970,909195;5468,000115;6014,800126
21205;SWE;Sweden;â€‹VÃ¤rtaverket;59,3532;18,0985;Biomass;2013;Fortum;389;1416,657458;1416,657458;1558,323203;1714,155524;1885,571076;2074,128184;2281,541002;2509,695102;2760,664613;3036,731074;3340,404181;3674,4446
